canonical_case_id,object_name,package,domain,fault_family,fault_subtype,system_fault,truth_source,truth_crosscheck_disagreement,truth_crosscheck_eligible_v2,truth_crosscheck_onset_delta_s,truth_crosscheck_offset_delta_s,truth_crosscheck_overlap_s,truth_crosscheck_disagreement_v2,truth_crosscheck_schema_version,row_count,duration_s,fault_start_s,fault_end_s,missing_active_interval,active_from_first_sample,interval_violation,missing_v2_features,trajectory_fingerprint,split_group_id,split
rfly_54b8356933c224025b5d,HIL-Wind/acce-wind/TestCase_351_2417000350/Log/log_51_2023-8-8-03-14-58.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,19.900000000000006,45.10000000000064,False,2,890,88.9,,,False,False,,,"0.0,-0.0,-0.0;3.0,0.9,-15.0;73.3,0.4,-15.0;151.9,0.4,-15.0;229.1,-0.1,-12.8",simulation_scenario:HIL-Wind/acce-wind,development
rfly_5b10b1eb8eeeb568a13b,HIL-Wind/acce-wind/TestCase_352_2417000351/Log/log_52_2023-8-8-03-17-14.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.3000000000000007,20.400000000000006,45.10000000000064,False,2,895,89.4,,,False,False,,,"0.0,0.1,-0.0;2.4,1.1,-15.0;77.8,-2.1,-15.1;177.5,-6.4,-15.0;277.2,-11.4,-13.5",simulation_scenario:HIL-Wind/acce-wind,development
rfly_7999a1798da1664b58dd,HIL-Wind/acce-wind/TestCase_353_2417000352/Log/log_53_2023-8-8-03-19-30.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.1999999999999993,19.900000000000006,45.10000000000064,False,2,890,88.9,,,False,False,,,"0.1,0.0,-0.0;2.0,1.0,-15.1;73.8,-1.6,-15.1;168.3,-5.0,-15.0;261.1,-8.9,-12.6",simulation_scenario:HIL-Wind/acce-wind,development
rfly_7bdaf753d888648cf08a,HIL-Wind/acce-wind/TestCase_354_2417000353/Log/log_54_2023-8-8-03-21-46.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.1999999999999993,20.299999999999997,45.10000000000064,False,2,894,89.3,,,False,False,,,"0.0,-0.0,-0.0;2.2,1.0,-15.0;72.1,-1.6,-15.0;161.8,-4.8,-15.0;250.0,-8.2,-12.9",simulation_scenario:HIL-Wind/acce-wind,development
rfly_f7e2039c95d82cd17c2b,HIL-Wind/acce-wind/TestCase_355_2417000354/Log/log_55_2023-8-8-03-24-02.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,19.799999999999997,45.10000000000064,False,2,889,88.8,,,False,False,,,"-0.0,0.0,0.0;1.9,1.0,-15.0;67.7,-1.1,-15.0;151.3,-3.6,-15.0;233.6,-6.6,-12.4",simulation_scenario:HIL-Wind/acce-wind,development
rfly_fc174c05062fedbda80d,HIL-Wind/acce-wind/TestCase_356_2417000355/Log/log_56_2023-8-8-03-26-16.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.3999999999999986,18.900000000000006,45.10000000000064,False,2,880,87.9,,,False,False,,,"0.1,-0.0,-0.0;2.0,0.9,-15.0;63.0,-0.8,-15.0;139.9,-2.6,-15.0;216.3,-4.5,-13.0",simulation_scenario:HIL-Wind/acce-wind,development
rfly_cc48c1cfba9e1344dc0f,HIL-Wind/acce-wind/TestCase_414_2418000413/Log/log_114_2023-8-8-05-46-44.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.1999999999999993,18.0,45.10000000000064,False,2,871,87.0,,,False,False,,,"0.1,0.0,0.0;2.6,1.0,-15.0;114.7,-1.7,-15.0;240.3,-4.2,-15.0;368.3,-6.8,-12.3",simulation_scenario:HIL-Wind/acce-wind,development
rfly_d841859d61bde6463d99,HIL-Wind/acce-wind/TestCase_415_2418000414/Log/log_115_2023-8-8-05-48-58.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-1.5,17.400000000000006,45.10000000000064,False,2,865,86.4,,,False,False,,,"-0.0,0.0,-0.1;5.6,0.9,-15.1;118.4,-1.8,-15.1;241.4,-4.4,-15.0;363.1,-7.1,-11.7",simulation_scenario:HIL-Wind/acce-wind,development
rfly_071c7bc4e8e56d2d5f8a,HIL-Wind/acce-wind/TestCase_416_2418000415/Log/log_116_2023-8-8-05-51-12.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.3999999999999986,19.0,44.700000000000635,False,2,881,88.0,,,False,False,,,"0.1,-0.0,-0.1;2.2,1.0,-15.1;109.5,-1.2,-15.2;230.4,-2.7,-15.0;350.2,-4.0,-10.7",simulation_scenario:HIL-Wind/acce-wind,development
rfly_63be483faa7496a37b76,HIL-Wind/acce-wind/TestCase_417_2418000416/Log/log_117_2023-8-8-05-53-26.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,18.099999999999994,45.10000000000064,False,2,872,87.1,,,False,False,,,"0.0,-0.0,-0.0;2.6,1.1,-15.0;108.2,-1.0,-15.2;226.1,-2.3,-15.0;341.9,-3.4,-11.2",simulation_scenario:HIL-Wind/acce-wind,development
rfly_e24e69a1ad095f7d5e0e,HIL-Wind/acce-wind/TestCase_418_2418000417/Log/log_118_2023-8-8-05-55-40.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.3999999999999986,18.0,45.10000000000064,False,2,871,87.0,,,False,False,,,"0.0,0.1,-0.0;3.1,1.0,-15.0;107.8,-0.8,-15.2;219.9,-1.6,-15.0;332.6,-2.2,-10.7",simulation_scenario:HIL-Wind/acce-wind,development
rfly_b45412485dbfdeb7e703,HIL-Wind/acce-wind/TestCase_419_2418000418/Log/log_119_2023-8-8-05-57-52.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.0,18.0,45.10000000000064,False,2,871,87.0,,,False,False,,,"-0.0,0.1,-0.0;2.1,1.0,-15.0;109.1,-2.2,-15.1;234.3,-5.6,-15.0;360.7,-9.8,-11.8",simulation_scenario:HIL-Wind/acce-wind,development
rfly_01f8a131775520fe08d8,HIL-Wind/acce-wind/TestCase_420_2418000419/Log/log_120_2023-8-8-06-00-08.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.1999999999999993,18.099999999999994,45.10000000000064,False,2,872,87.1,,,False,False,,,"-0.0,-0.1,-0.1;2.3,0.9,-15.1;107.7,-2.8,-15.1;230.9,-6.9,-15.0;326.0,-10.3,-12.3",simulation_scenario:HIL-Wind/acce-wind,development
rfly_618299d946d05a94d868,HIL-Wind/acce-wind/TestCase_421_2418000420/Log/log_121_2023-8-8-06-02-22.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.6999999999999993,19.299999999999997,44.40000000000063,False,2,884,88.3,,,False,False,,,"-0.0,0.0,0.0;1.5,1.0,-15.0;104.7,-2.3,-15.2;226.2,-5.7,-14.9;348.9,-9.6,-11.1",simulation_scenario:HIL-Wind/acce-wind,development
rfly_1093feef8113874b20af,HIL-Wind/acce-wind/TestCase_422_2418000421/Log/log_122_2023-8-8-06-04-36.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.5,19.0,44.600000000000634,False,2,881,88.0,,,False,False,,,"0.0,-0.0,-0.0;1.8,0.9,-15.0;101.7,-2.3,-15.1;220.1,-5.6,-15.0;338.4,-8.9,-10.9",simulation_scenario:HIL-Wind/acce-wind,development
rfly_477948be29560f55d256,HIL-Wind/acce-wind/TestCase_423_2418000422/Log/log_123_2023-8-8-06-06-50.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.3000000000000007,19.0,45.10000000000064,False,2,881,88.0,,,False,False,,,"0.0,-0.0,0.0;2.9,1.0,-15.0;105.7,-2.3,-15.1;220.7,-5.6,-14.9;335.8,-9.4,-12.0",simulation_scenario:HIL-Wind/acce-wind,development
rfly_169b5122bc4256a9af73,HIL-Wind/acce-wind/TestCase_424_2418000423/Log/log_124_2023-8-8-06-09-06.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.6000000000000014,20.099999999999994,44.50000000000063,False,2,892,89.1,,,False,False,,,"-0.0,0.1,-0.0;1.3,1.0,-15.0;79.2,-2.0,-15.1;184.2,-6.8,-15.0;297.0,-12.1,-13.3",simulation_scenario:HIL-Wind/acce-wind,development
rfly_9e125655c5853fec7025,HIL-Wind/acce-wind/TestCase_425_2418000424/Log/log_125_2023-8-8-06-11-20.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,0.0,18.700000000000003,45.10000000000064,False,2,878,87.7,,,False,False,,,"0.0,0.1,-0.1;1.4,1.1,-15.1;76.8,-1.8,-15.2;180.9,-6.3,-14.9;293.8,-11.3,-12.7",simulation_scenario:HIL-Wind/acce-wind,development
rfly_93bec18d3726be6eae02,HIL-Wind/acce-wind/TestCase_426_2418000425/Log/log_126_2023-8-8-06-13-34.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,18.299999999999997,45.10000000000064,False,2,874,87.3,,,False,False,,,"0.1,0.1,-0.0;1.5,1.0,-15.0;75.1,-1.9,-15.2;180.7,-7.0,-14.9;289.2,-12.2,-11.6",simulation_scenario:HIL-Wind/acce-wind,development
rfly_44e35cb0fe1a77cfcbde,HIL-Wind/acce-wind/TestCase_427_2418000426/Log/log_127_2023-8-8-06-15-48.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,18.799999999999997,45.10000000000064,False,2,879,87.8,,,False,False,,,"0.1,0.0,-0.0;1.7,0.9,-15.0;75.1,-1.9,-15.1;178.7,-6.6,-15.1;288.3,-11.5,-13.2",simulation_scenario:HIL-Wind/acce-wind,development
rfly_6b7a99b4516816e3dee0,HIL-Wind/acce-wind/TestCase_428_2418000427/Log/log_128_2023-8-8-06-18-04.ulg,HIL-Wind,HIL,Environment,Accelerometer,False,rfly_ctrl_lxl,True,True,-0.1999999999999993,18.700000000000003,45.10000000000064,False,2,878,87.7,,,False,False,,,"0.0,0.0,-0.1;1.6,1.1,-15.1;77.2,-1.8,-15.2;181.0,-6.7,-15.0;290.3,-11.9,-12.2",simulation_scenario:HIL-Wind/acce-wind,development
rfly_836aebee1e96b7495c0b,HIL-Wind/circling-wind/TestCase_164_2315000163/Log/log_26_2023-8-7-03-07-16.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.3999999999999986,28.0,45.10000000000024,False,2,1271,127.0,,,False,False,,,"0.0,0.1,-0.1;40.7,-2.1,-15.1;-9999.0,-9999.0,-9999.0;28.8,24.6,-15.1;49.0,27.6,-12.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_72b827d3a04e85ccc5be,HIL-Wind/circling-wind/TestCase_165_2315000164/Log/log_27_2023-8-7-03-10-10.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.29999999999999716,28.5,45.10000000000024,False,2,1276,127.5,,,False,False,,,"0.0,0.1,-0.0;40.4,-2.1,-15.0;26.3,5.3,-15.0;28.7,24.8,-15.0;47.0,28.2,-12.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_eb1cb8ac6829f997ff0b,HIL-Wind/circling-wind/TestCase_166_2315000165/Log/log_28_2023-8-7-03-13-04.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,28.5,45.10000000000024,False,2,1276,127.5,,,False,False,,,"0.0,0.0,0.0;40.0,-2.1,-15.0;26.3,5.2,-15.0;28.9,25.0,-15.0;46.4,27.9,-12.7",simulation_scenario:HIL-Wind/circling-wind,development
rfly_42f2918304ebe6b0a6d7,HIL-Wind/circling-wind/TestCase_167_2315000166/Log/log_29_2023-8-7-03-15-58.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,28.700000000000003,45.10000000000024,False,2,1278,127.7,,,False,False,,,"0.1,0.1,-0.0;40.4,-2.1,-15.0;26.7,4.7,-15.0;29.9,26.0,-15.0;50.4,26.8,-13.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_eef0a568863f2b3244d3,HIL-Wind/circling-wind/TestCase_168_2315000167/Log/log_30_2023-8-7-03-18-50.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.29999999999999716,28.299999999999997,45.10000000000024,False,2,1274,127.3,,,False,False,,,"0.0,-0.0,-0.1;40.3,-2.2,-15.1;26.6,4.8,-15.0;32.3,27.9,-15.0;47.9,26.5,-13.6",simulation_scenario:HIL-Wind/circling-wind,development
rfly_75b43fd8ebf720286b9c,HIL-Wind/circling-wind/TestCase_169_2315000168/Log/log_31_2023-8-7-03-21-44.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.5,29.400000000000006,44.60000000000004,False,2,1285,128.4,,,False,False,,,"0.0,0.0,-0.0;39.0,-1.9,-15.0;26.5,5.0,-15.0;34.6,29.2,-15.0;54.1,23.6,-13.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_ab6e18d22b93cd69ccb4,HIL-Wind/circling-wind/TestCase_170_2315000169/Log/log_32_2023-8-7-03-24-38.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,27.799999999999997,45.10000000000024,False,2,1269,126.8,,,False,False,,,"0.0,-0.0,-0.0;39.8,-2.1,-15.1;26.4,5.0,-15.0;32.4,27.6,-15.0;51.4,26.3,-14.2",simulation_scenario:HIL-Wind/circling-wind,development
rfly_8da465b0c1471751a641,HIL-Wind/circling-wind/TestCase_171_2315000170/Log/log_33_2023-8-7-03-27-32.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,28.099999999999994,45.10000000000024,False,2,1272,127.1,,,False,False,,,"0.0,-0.0,0.0;39.3,-2.1,-15.0;26.6,4.8,-14.9;34.2,28.3,-15.0;46.8,23.3,-14.6",simulation_scenario:HIL-Wind/circling-wind,development
rfly_b25949aae138fc7a8aa3,HIL-Wind/circling-wind/TestCase_172_2315000171/Log/log_34_2023-8-7-03-30-26.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,29.0,45.10000000000014,False,2,1281,128.0,,,False,False,,,"0.0,-0.0,-0.0;40.7,-2.2,-15.1;27.8,3.1,-15.0;35.4,29.0,-15.0;51.5,24.2,-13.9",simulation_scenario:HIL-Wind/circling-wind,development
rfly_8dd34cd826c1b7b5ee31,HIL-Wind/circling-wind/TestCase_173_2315000172/Log/log_35_2023-8-7-03-33-20.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,28.299999999999997,45.10000000000024,False,2,1274,127.3,,,False,False,,,"0.0,0.0,-0.0;39.6,-2.1,-15.0;27.2,4.1,-15.0;37.6,30.6,-15.0;58.3,20.7,-13.6",simulation_scenario:HIL-Wind/circling-wind,development
rfly_dded7da27745a55cb032,HIL-Wind/circling-wind/TestCase_174_2315000173/Log/log_36_2023-8-7-03-36-12.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.5,28.400000000000006,44.600000000000236,False,2,1275,127.4,,,False,False,,,"0.0,-0.0,0.0;38.2,-1.9,-15.0;26.6,5.2,-15.0;41.5,30.8,-15.0;55.1,1.5,-13.6",simulation_scenario:HIL-Wind/circling-wind,development
rfly_02869208fd351f7248e7,HIL-Wind/circling-wind/TestCase_175_2315000174/Log/log_37_2023-8-7-03-39-06.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.5,28.799999999999997,44.600000000000136,False,2,1279,127.8,,,False,False,,,"-0.0,-0.0,-0.0;39.0,-1.9,-15.1;27.2,4.3,-15.0;42.4,30.7,-15.0;55.5,14.1,-12.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_973fa0815f9e283e1620,HIL-Wind/circling-wind/TestCase_176_2315000175/Log/log_38_2023-8-7-03-41-58.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-1.2000000000000028,26.599999999999994,45.10000000000024,False,2,1257,125.6,,,False,False,,,"0.0,-0.0,0.0;41.5,-2.3,-15.0;28.1,2.9,-14.9;41.5,30.7,-14.9;52.7,5.6,-13.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_ebc072f71c2aecf3fb8b,HIL-Wind/circling-wind/TestCase_244_2316000243/Log/log_106_2023-8-7-06-20-04.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.0,22.299999999999997,45.10000000000024,False,2,1214,121.3,,,False,False,,,"0.1,0.1,-0.0;35.1,-1.0,-15.1;24.1,14.3,-15.0;40.6,30.3,-15.0;59.7,14.3,-11.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_a7ad560e82770e6de498,HIL-Wind/circling-wind/TestCase_245_2316000244/Log/log_107_2023-8-7-06-22-50.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,22.099999999999994,44.70000000000024,False,2,1212,121.1,,,False,False,,,"-0.0,0.0,-0.0;35.5,-1.3,-15.1;24.1,13.3,-15.0;40.9,30.1,-15.0;60.1,13.6,-11.1",simulation_scenario:HIL-Wind/circling-wind,development
rfly_903959ce1c24b721da2c,HIL-Wind/circling-wind/TestCase_246_2316000245/Log/log_108_2023-8-7-06-25-38.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,22.200000000000003,45.10000000000024,False,2,1213,121.2,,,False,False,,,"0.0,0.1,-0.0;36.5,-1.2,-15.1;24.1,12.7,-15.0;40.1,30.3,-15.0;60.3,15.5,-11.3",simulation_scenario:HIL-Wind/circling-wind,development
rfly_aabb0994ab47fe93ea62,HIL-Wind/circling-wind/TestCase_247_2316000246/Log/log_109_2023-8-7-06-28-26.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.6000000000000014,23.0,44.500000000000234,False,2,1221,122.0,,,False,False,,,"-0.0,0.0,-0.0;34.2,-0.6,-15.1;24.2,14.2,-15.0;41.6,30.4,-15.0;60.2,15.3,-11.3",simulation_scenario:HIL-Wind/circling-wind,development
rfly_fe4e45afa89dbc897281,HIL-Wind/circling-wind/TestCase_248_2316000247/Log/log_110_2023-8-7-06-31-14.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-1.2999999999999972,20.900000000000006,45.10000000000024,False,2,1200,119.9,,,False,False,,,"-0.0,0.0,-0.0;38.7,-1.8,-15.0;24.1,10.5,-15.0;40.3,30.6,-14.9;61.7,12.4,-10.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_8a963642c5cbaef93d9c,HIL-Wind/circling-wind/TestCase_249_2316000248/Log/log_111_2023-8-7-06-34-02.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,22.5,45.10000000000024,False,2,1216,121.5,,,False,False,,,"0.0,-0.0,-0.0;36.0,-1.3,-15.1;24.1,11.8,-15.0;41.2,30.6,-15.0;61.8,13.9,-10.7",simulation_scenario:HIL-Wind/circling-wind,development
rfly_b58a7f29eab453cfc18b,HIL-Wind/circling-wind/TestCase_250_2316000249/Log/log_112_2023-8-7-06-36-50.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,22.599999999999994,45.10000000000024,False,2,1217,121.6,,,False,False,,,"0.1,-0.0,0.0;35.8,-1.2,-15.0;24.2,12.2,-14.9;41.8,30.7,-14.9;61.7,15.0,-10.7",simulation_scenario:HIL-Wind/circling-wind,development
rfly_cbcdaf82ffc7fcd5dfad,HIL-Wind/circling-wind/TestCase_251_2316000250/Log/log_113_2023-8-7-06-39-40.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,22.799999999999997,45.10000000000024,False,2,1219,121.8,,,False,False,,,"0.0,0.1,-0.1;36.3,-1.3,-15.2;24.3,11.2,-15.0;41.2,31.0,-15.0;60.7,18.7,-11.6",simulation_scenario:HIL-Wind/circling-wind,development
rfly_990a7332939e2c978619,HIL-Wind/circling-wind/TestCase_252_2316000251/Log/log_114_2023-8-7-06-42-28.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,22.700000000000003,45.10000000000024,False,2,1218,121.7,,,False,False,,,"0.1,0.0,0.0;36.4,-1.4,-15.1;24.3,11.2,-14.9;41.7,30.9,-14.9;64.4,10.3,-10.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_686ec6d4feee905db184,HIL-Wind/circling-wind/TestCase_253_2316000252/Log/log_115_2023-8-7-06-45-16.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,23.099999999999994,45.10000000000024,False,2,1222,122.1,,,False,False,,,"-0.0,0.0,-0.0;32.7,1.8,-14.9;-30.9,46.4,-15.0;-11.1,56.1,-14.9;4.2,40.0,-11.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_9a623620409537201a53,HIL-Wind/circling-wind/TestCase_254_2316000253/Log/log_116_2023-8-7-06-48-06.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.29999999999999716,23.299999999999997,44.80000000000024,False,2,1224,122.3,,,False,False,,,"0.1,-0.0,-0.1;35.5,-1.1,-15.1;24.4,11.1,-15.0;43.0,30.8,-15.0;64.1,11.3,-10.7",simulation_scenario:HIL-Wind/circling-wind,development
rfly_d9876382ef18ce6c32bd,HIL-Wind/circling-wind/TestCase_318_2317000317/Log/log_18_2023-8-8-01-54-38.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-1.1000000000000014,27.599999999999994,45.10000000000024,False,2,1267,126.6,,,False,False,,,"0.0,0.1,-0.0;42.8,-2.0,-15.0;26.8,4.6,-15.1;29.7,25.1,-15.1;45.0,28.8,-11.1",simulation_scenario:HIL-Wind/circling-wind,development
rfly_c5d2c247da5bab46a4eb,HIL-Wind/circling-wind/TestCase_319_2317000318/Log/log_19_2023-8-8-01-57-32.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,28.299999999999997,45.10000000000024,False,2,1274,127.3,,,False,False,,,"0.1,-0.0,-0.0;40.3,-2.2,-15.1;25.9,5.7,-15.1;31.6,26.3,-15.1;46.6,27.8,-11.2",simulation_scenario:HIL-Wind/circling-wind,development
rfly_13455a321a5ce362fe47,HIL-Wind/circling-wind/TestCase_320_2317000319/Log/log_20_2023-8-8-02-00-24.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,28.099999999999994,45.10000000000024,False,2,1272,127.1,,,False,False,,,"-0.0,0.0,-0.1;40.3,-2.0,-15.1;25.7,5.9,-15.1;33.0,27.5,-15.1;47.9,26.9,-10.7",simulation_scenario:HIL-Wind/circling-wind,development
rfly_6bc85f19793e356fe65b,HIL-Wind/circling-wind/TestCase_321_2317000320/Log/log_21_2023-8-8-02-03-18.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,29.0,45.10000000000014,False,2,1281,128.0,,,False,False,,,"0.1,-0.0,-0.0;40.4,-2.3,-15.0;26.1,5.1,-15.1;33.0,27.2,-15.1;43.2,28.8,-10.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_0b10d697e44e5622bc59,HIL-Wind/circling-wind/TestCase_322_2317000321/Log/log_22_2023-8-8-02-06-14.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.20000000000000284,28.799999999999997,45.10000000000014,False,2,1279,127.8,,,False,False,,,"-0.0,0.0,-0.1;40.7,-2.1,-15.1;25.9,5.2,-15.1;34.4,28.1,-15.1;43.8,28.5,-10.8",simulation_scenario:HIL-Wind/circling-wind,development
rfly_83bae7d15d6ff38346d3,HIL-Wind/circling-wind/TestCase_323_2317000322/Log/log_23_2023-8-8-02-09-08.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.29999999999999716,29.0,45.10000000000014,False,2,1281,128.0,,,False,False,,,"0.0,0.1,0.0;41.5,-2.1,-15.0;26.1,4.8,-15.0;35.2,28.5,-15.0;42.5,28.8,-10.8",simulation_scenario:HIL-Wind/circling-wind,development
rfly_0bf273a0b9972861ee7f,HIL-Wind/circling-wind/TestCase_324_2317000323/Log/log_24_2023-8-8-02-12-02.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-1.6000000000000014,27.200000000000003,45.10000000000024,False,2,1263,126.2,,,False,False,,,"0.0,-0.0,-0.0;43.9,-2.2,-15.0;26.3,4.2,-15.1;37.4,29.1,-15.0;45.4,26.0,-11.3",simulation_scenario:HIL-Wind/circling-wind,development
rfly_6426c73026e0eaecc7ab,HIL-Wind/circling-wind/TestCase_325_2317000324/Log/log_25_2023-8-8-02-14-56.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.10000000000000142,29.30000000000001,45.10000000000004,False,2,1284,128.3,,,False,False,,,"-0.0,0.0,-0.1;40.8,-2.1,-15.1;25.5,5.0,-15.1;38.5,29.6,-15.1;47.2,23.8,-11.5",simulation_scenario:HIL-Wind/circling-wind,development
rfly_84d9c9e6a74116e662f9,HIL-Wind/circling-wind/TestCase_326_2317000325/Log/log_26_2023-8-8-02-17-54.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.0,32.900000000000006,45.10000000000004,False,2,1320,131.9,,,False,False,,,"0.0,-0.0,-0.1;43.1,-2.2,-15.1;27.5,2.4,-15.1;34.3,27.7,-15.1;45.9,26.6,-10.4",simulation_scenario:HIL-Wind/circling-wind,development
rfly_28907eee85d8e63b2675,HIL-Wind/circling-wind/TestCase_390_2318000389/Log/log_90_2023-8-8-04-48-54.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,0.0,21.200000000000003,45.10000000000024,False,2,1203,120.2,,,False,False,,,"-0.0,0.0,-0.1;34.6,-0.9,-15.2;24.3,16.3,-15.1;43.6,29.6,-15.1;56.6,8.1,-12.3",simulation_scenario:HIL-Wind/circling-wind,development
rfly_78d676dab4a8b4857312,HIL-Wind/circling-wind/TestCase_391_2318000390/Log/log_91_2023-8-8-04-51-40.ulg,HIL-Wind,HIL,Environment,Wind,False,rfly_ctrl_lxl,True,True,-0.29999999999999716,21.5,45.10000000000024,False,2,1206,120.5,,,False,False,,,"-0.0,0.0,0.0;35.4,-1.0,-15.0;24.3,15.8,-15.0;43.0,29.7,-15.0;57.0,8.8,-11.8",simulation_scenario:HIL-Wind/circling-wind,development
