canonical_case_id,domain,fault_family,evaluation_role,detected,false_alarm_events,detection_delay_s,policy
rfly_74eba93b75963890ee9a,HIL,Motor,fault_detection,False,0,,critical
rfly_ccb121d8fcf26435ae5b,HIL,Motor,fault_detection,False,0,,critical
rfly_0d48a8b2b07ce257f0ae,HIL,Motor,fault_detection,False,0,,critical
rfly_53f034bbf7e35f0af220,HIL,Motor,fault_detection,False,0,,critical
rfly_6606239d9473c1d92868,HIL,Motor,fault_detection,False,0,,critical
rfly_ad2e87d00b7e9efb0533,HIL,Motor,fault_detection,False,0,,critical
rfly_5526337f9e52df4cd3c7,HIL,Motor,fault_detection,False,0,,critical
rfly_de059335226a64ae012f,HIL,Motor,fault_detection,False,0,,critical
rfly_8eccadfbee43cbbf5aaf,HIL,Motor,fault_detection,False,0,,critical
rfly_3d9bbf0560f6f2de0b1a,HIL,Motor,fault_detection,False,0,,critical
rfly_10faabf5ced9f5836a8f,HIL,Motor,fault_detection,False,0,,critical
rfly_32014eda1ff445e7dc8a,HIL,Motor,fault_detection,False,0,,critical
rfly_f146058342d7c8c26327,HIL,Motor,fault_detection,False,0,,critical
rfly_144c76470cc38d54d7ac,HIL,Motor,fault_detection,False,0,,critical
rfly_e20fb0671ca1f4c9d7ec,HIL,Motor,fault_detection,False,0,,critical
rfly_70c5435ef481444f4f04,HIL,Motor,fault_detection,False,0,,critical
rfly_265fb8f2c56127346294,HIL,Motor,fault_detection,False,0,,critical
rfly_c264e98e0dd271c637c5,HIL,Motor,fault_detection,False,0,,critical
rfly_49daa0129bc17a18d3df,HIL,Motor,fault_detection,False,0,,critical
rfly_3e6e4200e81980b9aa6b,HIL,NoFault,normal_reference,False,1,,critical
rfly_7eced51190caa2e8683e,HIL,NoFault,normal_reference,False,0,,critical
rfly_e21af99eaee532d26f28,HIL,NoFault,normal_reference,False,0,,critical
rfly_7531ddf2d24437dc9e12,HIL,NoFault,normal_reference,False,0,,critical
rfly_1c7405ab5f01c99fe3e7,HIL,NoFault,normal_reference,False,1,,critical
rfly_cb569fabe91951686146,HIL,NoFault,normal_reference,False,0,,critical
rfly_5c2e93134f6d540ae4e9,HIL,NoFault,normal_reference,False,1,,critical
rfly_ef171aa8fb84e42100df,HIL,NoFault,normal_reference,False,0,,critical
rfly_c26c34828fbf487b29d6,HIL,NoFault,normal_reference,False,0,,critical
rfly_bd772a9843bfac6976ce,HIL,NoFault,normal_reference,False,0,,critical
rfly_16f8009d30de933f226c,HIL,NoFault,normal_reference,False,0,,critical
rfly_00a1192f3698e39a1e50,HIL,NoFault,normal_reference,False,0,,critical
rfly_087ceeafd3990ecd2a1a,HIL,NoFault,normal_reference,False,0,,critical
rfly_b870288e9828c5081c36,HIL,NoFault,normal_reference,False,0,,critical
rfly_98b71605ce804a6d91cc,HIL,NoFault,normal_reference,False,0,,critical
rfly_35c95182ec361fe7409e,HIL,NoFault,normal_reference,False,0,,critical
rfly_aea999bd429b87bf846d,HIL,NoFault,normal_reference,False,0,,critical
rfly_66475002f04c31d2603b,HIL,NoFault,normal_reference,False,0,,critical
rfly_33cc5a2f9eb15b24e8c1,HIL,NoFault,normal_reference,False,0,,critical
rfly_bf4d2d4456500d96ef2f,HIL,NoFault,normal_reference,False,0,,critical
rfly_131f306cd7266c89234f,HIL,NoFault,normal_reference,False,0,,critical
rfly_61a296ff866180e48613,HIL,NoFault,normal_reference,False,0,,critical
rfly_4bd189905bc3eca7e154,HIL,NoFault,normal_reference,False,0,,critical
rfly_8740b19069a7fa67ade9,HIL,NoFault,normal_reference,False,0,,critical
rfly_0a4aca20d158e19069ff,HIL,NoFault,normal_reference,False,0,,critical
rfly_fe7191814ca1e9f0fcbf,HIL,NoFault,normal_reference,False,0,,critical
rfly_b441cb2fffb390132854,HIL,NoFault,normal_reference,False,0,,critical
rfly_26c2339843b557d2c8d8,HIL,NoFault,normal_reference,False,0,,critical
rfly_f874f239b8716f82275f,HIL,NoFault,normal_reference,False,0,,critical
rfly_81be493ae780b45f93ea,HIL,NoFault,normal_reference,False,0,,critical
rfly_8ddf4add9eecb2582bd0,HIL,NoFault,normal_reference,False,1,,critical
rfly_c2363c7958dff10ce206,HIL,NoFault,normal_reference,False,0,,critical
rfly_4366be4dcabf671dc860,HIL,NoFault,normal_reference,False,1,,critical
rfly_a3f37cb5c865cbef78a8,HIL,NoFault,normal_reference,False,1,,critical
rfly_75a55c59c7f7a74ca180,HIL,NoFault,normal_reference,False,1,,critical
rfly_f031926a965c8468a9fc,HIL,NoFault,normal_reference,False,1,,critical
rfly_88ae53523386ab2c7262,HIL,NoFault,normal_reference,False,0,,critical
rfly_fb7da0c53cda8f80934d,HIL,NoFault,normal_reference,False,0,,critical
rfly_2ca690e73f447b6305e9,HIL,NoFault,normal_reference,False,1,,critical
rfly_677a29971936797f0253,HIL,NoFault,normal_reference,False,0,,critical
rfly_e6de6d35a89a737bf626,HIL,NoFault,normal_reference,False,0,,critical
rfly_c06e704d08af90ca7213,HIL,NoFault,normal_reference,False,0,,critical
rfly_2373fe019cc1d1fde3ec,HIL,NoFault,normal_reference,False,0,,critical
rfly_baad02790167d337c9d1,HIL,NoFault,normal_reference,False,0,,critical
rfly_3c36ade8decbe5ac239b,HIL,NoFault,normal_reference,False,0,,critical
rfly_1764ce459342b1098d44,HIL,NoFault,normal_reference,False,0,,critical
rfly_a29d7601dc6c9614b116,HIL,NoFault,normal_reference,False,0,,critical
rfly_3e75fe9b58e16fbbe595,HIL,NoFault,normal_reference,False,0,,critical
rfly_de64d986012c6862db2f,HIL,NoFault,normal_reference,False,0,,critical
rfly_d64e1b6c6d17877b7e76,HIL,NoFault,normal_reference,False,0,,critical
rfly_640cbe771236b4cb0dc3,HIL,NoFault,normal_reference,False,0,,critical
rfly_6393c8582fe29a5f3d17,HIL,NoFault,normal_reference,False,0,,critical
rfly_0dc4aeba0361440bf886,HIL,NoFault,normal_reference,False,0,,critical
rfly_2d2209ed6248fa87e87e,HIL,NoFault,normal_reference,False,0,,critical
rfly_9cd7c905251aa2d6466e,HIL,NoFault,normal_reference,False,0,,critical
rfly_1cd8fcbfbcea4cf74ddf,HIL,NoFault,normal_reference,False,0,,critical
rfly_cd5b3d504cd553c26eb2,HIL,NoFault,normal_reference,False,0,,critical
rfly_01227258036a2ceb77c0,HIL,NoFault,normal_reference,False,0,,critical
rfly_2589281a63f6e5c29fdc,HIL,NoFault,normal_reference,False,0,,critical
rfly_e48cc637ab1e397284d2,HIL,NoFault,normal_reference,False,0,,critical
rfly_a92d206ab69d47997c67,HIL,NoFault,normal_reference,False,0,,critical
rfly_c0052c677cbea41224d0,HIL,NoFault,normal_reference,False,0,,critical
rfly_45fc8e990943cac80165,HIL,NoFault,normal_reference,False,0,,critical
rfly_a14290b2d834be605145,HIL,NoFault,normal_reference,False,0,,critical
rfly_28a5a7f85a322dd3e6c7,HIL,NoFault,normal_reference,False,0,,critical
rfly_7bff231ea5f1431132fe,HIL,NoFault,normal_reference,False,0,,critical
rfly_417286acd52a223216a6,HIL,NoFault,normal_reference,False,0,,critical
rfly_b4756da38ae4a46033d6,HIL,NoFault,normal_reference,False,0,,critical
rfly_66fc439db44447d01505,HIL,NoFault,normal_reference,False,0,,critical
rfly_50e1f00744367d308330,HIL,NoFault,normal_reference,False,0,,critical
rfly_e2216cd9109e6aa80c95,HIL,NoFault,normal_reference,False,0,,critical
rfly_1ac4a84e7ae3e45127b2,HIL,NoFault,normal_reference,False,0,,critical
rfly_5dfedd1a831c653b2672,HIL,NoFault,normal_reference,False,0,,critical
rfly_37bf2fb1398e21164bc6,HIL,NoFault,normal_reference,False,0,,critical
rfly_ddfb462e999000a82eca,HIL,NoFault,normal_reference,False,0,,critical
rfly_a519e2e2b042859bbe96,HIL,NoFault,normal_reference,False,0,,critical
rfly_54b29d39e521aeee7574,HIL,NoFault,normal_reference,False,0,,critical
rfly_73b4158515d9b02fd9f3,HIL,NoFault,normal_reference,False,0,,critical
rfly_e09056ef8ab5a9fee5be,HIL,NoFault,normal_reference,False,0,,critical
rfly_fb60801243df8e9dde94,HIL,NoFault,normal_reference,False,0,,critical
rfly_4c557046d9b00eee5571,HIL,NoFault,normal_reference,False,0,,critical
rfly_68db120888c97d73cf8f,HIL,NoFault,normal_reference,False,0,,critical
rfly_d494fc5ed7d02909deca,HIL,NoFault,normal_reference,False,0,,critical
rfly_f622fe654a7df41bc55d,HIL,NoFault,normal_reference,False,0,,critical
rfly_71b5dc8b73ac4ac8f835,HIL,NoFault,normal_reference,False,0,,critical
rfly_ed72e924a05e62591148,HIL,NoFault,normal_reference,False,0,,critical
rfly_20fc9e33411bf6b65f65,HIL,NoFault,normal_reference,False,0,,critical
rfly_0d6ef2e1b660c9bb032b,HIL,NoFault,normal_reference,False,0,,critical
rfly_7259ba70d9de25cdad85,HIL,NoFault,normal_reference,False,0,,critical
rfly_6c9ae14dbc5fb3b2bc0e,HIL,NoFault,normal_reference,False,0,,critical
rfly_60828a0b8c2700356d9a,HIL,NoFault,normal_reference,False,0,,critical
rfly_b7e7958c8388a38be2dc,HIL,NoFault,normal_reference,False,0,,critical
rfly_c158031359d1e3207f14,HIL,NoFault,normal_reference,False,0,,critical
rfly_afd55e3ddd63890fa1b2,HIL,NoFault,normal_reference,False,0,,critical
rfly_ef4627f44024e3e217b2,HIL,NoFault,normal_reference,False,0,,critical
rfly_0d9af88a48bf8bc85f84,HIL,NoFault,normal_reference,False,0,,critical
rfly_213f28a9fd055ec63e1e,HIL,NoFault,normal_reference,False,0,,critical
rfly_fe05202706b16bb168b3,HIL,NoFault,normal_reference,False,0,,critical
rfly_c3192f673547132da015,HIL,NoFault,normal_reference,False,0,,critical
rfly_11af95bd610b3cf17fea,HIL,NoFault,normal_reference,False,0,,critical
rfly_cbf0f64d91390d8f600b,HIL,NoFault,normal_reference,False,0,,critical
rfly_e25f7b9ab28d83f095df,HIL,NoFault,normal_reference,False,0,,critical
rfly_d0f1af3d81d78403dae7,HIL,NoFault,normal_reference,False,0,,critical
rfly_959f293ee2429628d62b,HIL,NoFault,normal_reference,False,0,,critical
rfly_d062aefe3ee0ed361560,HIL,NoFault,normal_reference,False,0,,critical
rfly_ade27fcd836df54e1323,HIL,NoFault,normal_reference,False,0,,critical
rfly_07f932d34b64147d7deb,HIL,NoFault,normal_reference,False,0,,critical
rfly_a1be513dadd81250716b,HIL,NoFault,normal_reference,False,0,,critical
rfly_120cd987c761ee3488a2,HIL,NoFault,normal_reference,False,0,,critical
rfly_7ccd504658c8593c1d63,HIL,NoFault,normal_reference,False,0,,critical
rfly_e012805c59046f6263a7,HIL,NoFault,normal_reference,False,0,,critical
rfly_9ee6e17b2e4b0021c659,HIL,NoFault,normal_reference,False,0,,critical
rfly_a0b0381d9c74277aafba,HIL,NoFault,normal_reference,False,0,,critical
rfly_7051896c606ac55f453f,HIL,NoFault,normal_reference,False,0,,critical
rfly_2f5e4d77e6713de7be02,HIL,NoFault,normal_reference,False,0,,critical
rfly_7defd02d733397aa4d10,HIL,NoFault,normal_reference,False,0,,critical
rfly_3b95e100f7c91b53dd86,HIL,NoFault,normal_reference,False,0,,critical
rfly_5e0b6b87dff807bf9181,HIL,NoFault,normal_reference,False,0,,critical
rfly_0835a19fba6323a4e1fa,HIL,NoFault,normal_reference,False,0,,critical
rfly_b3735d683b8ebda215fc,HIL,NoFault,normal_reference,False,0,,critical
rfly_4fa9e9a1a7e2fba9fbcc,HIL,Propeller,fault_detection,False,0,,critical
rfly_fd34d085e96e61c9c04e,HIL,Propeller,fault_detection,False,0,,critical
rfly_92f82ea798ef64ea50f3,HIL,Propeller,fault_detection,True,0,25.0,critical
rfly_a6283b35b0385e5e793b,HIL,Propeller,fault_detection,False,0,,critical
rfly_08fad7e232364b1aeed9,HIL,Propeller,fault_detection,False,0,,critical
rfly_b952de2dda385d39834f,HIL,Propeller,fault_detection,False,0,,critical
rfly_cf03aa230116947e2742,HIL,Propeller,fault_detection,False,0,,critical
rfly_bf86094ab812a7168fde,HIL,Propeller,fault_detection,False,0,,critical
rfly_8783dfe73e1fdd70f1d8,HIL,Propeller,fault_detection,False,0,,critical
rfly_8396590c2521cc65248e,HIL,Propeller,fault_detection,False,0,,critical
rfly_68733a6b051a50d6eced,HIL,Propeller,fault_detection,False,0,,critical
rfly_10e36a8cf4820408d02c,HIL,Propeller,fault_detection,False,0,,critical
rfly_66ba6842bc07b29587fc,HIL,Propeller,fault_detection,False,0,,critical
rfly_bb9e26c21e6687e1a670,HIL,Propeller,fault_detection,False,0,,critical
rfly_f8bc40726d1219feae35,HIL,Propeller,fault_detection,False,0,,critical
rfly_0fba61b38e9a43d39d61,HIL,Propeller,fault_detection,False,0,,critical
rfly_9352b6d59af7eca09d2d,HIL,Propeller,fault_detection,False,0,,critical
rfly_c92d26417e915122d29f,HIL,Propeller,fault_detection,False,0,,critical
rfly_578af4e586c87629a0e1,HIL,Propeller,fault_detection,False,0,,critical
rfly_8b339397c5d1c545d8ef,HIL,Propeller,fault_detection,False,0,,critical
rfly_62552970e3e5491b8ebc,HIL,Propeller,fault_detection,False,0,,critical
rfly_a5d31dc85307f2a1faf3,HIL,Propeller,fault_detection,False,0,,critical
rfly_85455199b7230879414b,HIL,Propeller,fault_detection,True,0,28.0,critical
rfly_9c4c0b2b99495d02c268,HIL,Propeller,fault_detection,False,0,,critical
rfly_3fe02df2499e14c534c9,HIL,Propeller,fault_detection,True,0,22.0,critical
rfly_de9a7c48ac120973e04f,HIL,Propeller,fault_detection,False,0,,critical
rfly_9669efade677e75a1f72,HIL,Propeller,fault_detection,False,0,,critical
rfly_573ee97d84e8d0e521ee,HIL,Propeller,fault_detection,True,0,20.0,critical
rfly_ac03ed08114f34c6a9dc,HIL,Propeller,fault_detection,True,0,22.0,critical
rfly_ad61d772a81949004da4,HIL,Propeller,fault_detection,False,0,,critical
rfly_cc0e0570afddda71bb0e,HIL,Propeller,fault_detection,False,0,,critical
rfly_33031c32d2572acf575e,HIL,Propeller,fault_detection,False,0,,critical
rfly_644d631f527088695213,HIL,Propeller,fault_detection,False,0,,critical
rfly_dc48337a31cebf91f77c,HIL,Propeller,fault_detection,False,0,,critical
rfly_714456845762680cc227,HIL,Propeller,fault_detection,False,0,,critical
rfly_a8ca18b3d48b0e3c13e4,HIL,Propeller,fault_detection,True,0,23.0,critical
rfly_b0d9020f59e7a4afeeae,HIL,Propeller,fault_detection,False,0,,critical
rfly_0d44191ed80d2359f5bf,HIL,Propeller,fault_detection,False,0,,critical
rfly_e0e10cc6ba2c59ceb2de,HIL,Propeller,fault_detection,False,0,,critical
rfly_7283cfae08085d24291b,HIL,Propeller,fault_detection,False,0,,critical
rfly_146b16936272d02cda1f,HIL,Propeller,fault_detection,False,0,,critical
rfly_fb50b31952196908205b,HIL,Propeller,fault_detection,False,0,,critical
rfly_f9ccef64965d22f03999,HIL,Propeller,fault_detection,False,0,,critical
rfly_6bdd3fb0dd9a851a95c3,HIL,Propeller,fault_detection,False,0,,critical
rfly_38ac495c95f05a8721f8,HIL,Propeller,fault_detection,False,0,,critical
rfly_310bb0f69b84d7047fe7,HIL,Propeller,fault_detection,False,0,,critical
rfly_6ee6f5e287811c365f9b,HIL,Propeller,fault_detection,False,0,,critical
rfly_6af1f10b5bf443e9a281,HIL,Propeller,fault_detection,False,0,,critical
rfly_89fac7025775c3410a3a,HIL,Propeller,fault_detection,False,0,,critical
rfly_2aef2f0c4d5c7f18f0b3,HIL,Propeller,fault_detection,False,0,,critical
rfly_c853ca5ceb6d714b82f1,HIL,Propeller,fault_detection,False,0,,critical
rfly_69b53e9f45de79aa7c76,HIL,Propeller,fault_detection,False,0,,critical
rfly_fe59c9e8839291f34508,HIL,Propeller,fault_detection,False,0,,critical
rfly_271d1172535b2fae6d65,HIL,Propeller,fault_detection,True,0,18.0,critical
rfly_282b442a760fc2f75787,HIL,Propeller,fault_detection,False,0,,critical
rfly_a5077ca0f7dd1a869556,HIL,Propeller,fault_detection,False,0,,critical
rfly_dac7d7398690923160cf,HIL,Propeller,fault_detection,False,0,,critical
rfly_9adefb02ca2a8556fad7,HIL,Propeller,fault_detection,True,0,22.0,critical
rfly_22cd798732741fc64c89,HIL,Propeller,fault_detection,False,0,,critical
rfly_5761b98681a072737e4f,HIL,Propeller,fault_detection,False,0,,critical
rfly_1189d46946d75a0b2bf4,HIL,Propeller,fault_detection,False,0,,critical
rfly_d41f825efc5438cf1a22,HIL,Propeller,fault_detection,False,0,,critical
rfly_819cd4b79a51c8e5892f,HIL,Propeller,fault_detection,False,0,,critical
rfly_e4ab94a50d3709533fe2,HIL,Propeller,fault_detection,False,0,,critical
rfly_e3f3053dcdccc09aa164,HIL,Propeller,fault_detection,False,0,,critical
rfly_c9839c58485cba3f1146,HIL,Propeller,fault_detection,False,0,,critical
rfly_f8d71431cc6fad9beeaf,HIL,Propeller,fault_detection,False,0,,critical
rfly_794acf920753c923f708,HIL,Propeller,fault_detection,False,0,,critical
rfly_1e85fded9313d6a3df40,HIL,Propeller,fault_detection,True,0,22.0,critical
rfly_3b41c598ea90322cdd26,HIL,Propeller,fault_detection,False,0,,critical
rfly_fa2f3e08bdf05c61c617,HIL,Propeller,fault_detection,False,0,,critical
rfly_6effd10870d7cca1e931,HIL,Propeller,fault_detection,False,0,,critical
rfly_33077aa7dcc7fc0779d1,HIL,Propeller,fault_detection,False,0,,critical
rfly_d1f059b658f3988d67c2,HIL,Propeller,fault_detection,False,0,,critical
rfly_30da7087ae03e2d2d9e7,HIL,Propeller,fault_detection,False,0,,critical
rfly_872f816443d250d01041,HIL,Propeller,fault_detection,False,0,,critical
rfly_35e246691e917e89b1f4,HIL,Propeller,fault_detection,False,0,,critical
rfly_c8f331d7fff6ce416d0d,HIL,Propeller,fault_detection,False,0,,critical
rfly_a367eada352dd0027042,HIL,Propeller,fault_detection,False,0,,critical
rfly_8c0542203c037c3f481b,HIL,Propeller,fault_detection,False,0,,critical
rfly_995d0fd65d72da0d46a0,HIL,Propeller,fault_detection,False,0,,critical
rfly_c7fcdf34b7f1c3b88f01,HIL,Sensor,fault_detection,False,0,,critical
rfly_02fd3b2252199b3eca41,HIL,Sensor,fault_detection,False,0,,critical
rfly_3123cb895580af1bc78b,HIL,Sensor,fault_detection,False,0,,critical
rfly_f00701e4187fd0cff4bf,HIL,Sensor,fault_detection,False,0,,critical
rfly_4940491541ebeb701d4d,HIL,Sensor,fault_detection,False,0,,critical
rfly_23da941762e9ddc6724f,HIL,Sensor,fault_detection,False,0,,critical
rfly_6ec3aa2aa83ec9f2d87a,HIL,Sensor,fault_detection,False,0,,critical
rfly_5d81134c8013bc727c34,HIL,Sensor,fault_detection,False,0,,critical
rfly_6d5cdd8d093bb54f9378,HIL,Sensor,fault_detection,False,0,,critical
rfly_003d5d07f6a9d114aad9,HIL,Sensor,fault_detection,False,0,,critical
rfly_49ecb32925c48d7cf4de,HIL,Sensor,fault_detection,False,0,,critical
rfly_cdd9a453e6a818996b34,HIL,Sensor,fault_detection,False,0,,critical
rfly_f32482a84e1ad8a6d570,HIL,Sensor,fault_detection,False,0,,critical
rfly_667dd43742f337826cc3,HIL,Sensor,fault_detection,False,0,,critical
rfly_680eec23f955fb25cfbd,HIL,Sensor,fault_detection,False,0,,critical
rfly_c17a10c357f977e98605,HIL,Sensor,fault_detection,False,0,,critical
rfly_b4bbbdadd04708957a21,HIL,Sensor,fault_detection,False,0,,critical
rfly_ce924f00b2e31f8311ba,HIL,Sensor,fault_detection,False,0,,critical
rfly_dcec333786280d97e062,HIL,Sensor,fault_detection,False,0,,critical
rfly_c27aa3f98d624a98c59a,HIL,Sensor,fault_detection,False,0,,critical
rfly_07cf3a696f4e27f326f6,HIL,Sensor,fault_detection,False,0,,critical
rfly_2bda32b08550bc907aff,HIL,Sensor,fault_detection,False,0,,critical
rfly_16ac73efab6eccd8bc3a,HIL,Sensor,fault_detection,False,0,,critical
rfly_e2a326ccb9baa971edff,HIL,Sensor,fault_detection,False,0,,critical
rfly_b0adc82e51706503d079,HIL,Sensor,fault_detection,False,0,,critical
rfly_8d9d934e3ae57b9733f6,HIL,Sensor,fault_detection,False,0,,critical
rfly_bcc2e62010631af1fa25,HIL,Sensor,fault_detection,False,0,,critical
rfly_4f2e48f8ec7da8b6c848,HIL,Sensor,fault_detection,True,0,18.0,critical
rfly_42616008cc5a70ae8010,HIL,Sensor,fault_detection,True,0,16.0,critical
rfly_f680e4ba3ef879db1df3,HIL,Sensor,fault_detection,False,0,,critical
rfly_510ba2c2e0f21a512e38,HIL,Sensor,fault_detection,True,0,16.0,critical
rfly_5e43f5b8fb804ae49601,HIL,Sensor,fault_detection,False,0,,critical
rfly_eb55575e58c2808c2ae4,HIL,Sensor,fault_detection,False,0,,critical
rfly_fa4cf2b0e8a3125ade47,HIL,Sensor,fault_detection,False,0,,critical
rfly_e8a7f683d3691e83e85e,HIL,Sensor,fault_detection,False,0,,critical
rfly_d206d650cd5320a30e8e,HIL,Sensor,fault_detection,False,0,,critical
rfly_a2cb37f1be13ddf97691,HIL,Sensor,fault_detection,False,0,,critical
rfly_53e1addcaeb5d7319ad2,HIL,Sensor,fault_detection,False,0,,critical
rfly_8fa17a873d8b3be65f1b,HIL,Sensor,fault_detection,False,0,,critical
rfly_1e5a5e5af8a409ee0ad7,HIL,Sensor,fault_detection,False,0,,critical
rfly_efc4225b9c07a366455c,HIL,Sensor,fault_detection,False,0,,critical
rfly_843ce9715998e1836e3c,HIL,Sensor,fault_detection,False,0,,critical
rfly_a06e9e885b0aea62e99e,HIL,Sensor,fault_detection,False,0,,critical
rfly_239946793cb719faeec8,HIL,Sensor,fault_detection,False,0,,critical
rfly_37965fefdce861ab128b,HIL,Sensor,fault_detection,False,0,,critical
rfly_905a2b146b058797fd4a,HIL,Sensor,fault_detection,False,0,,critical
rfly_8a094bf53ed2bd9ed6f5,HIL,Sensor,fault_detection,False,0,,critical
rfly_691ff507fb3198ee7f55,HIL,Sensor,fault_detection,False,0,,critical
rfly_540e532a59bd0c807d5a,HIL,Sensor,fault_detection,False,0,,critical
rfly_4f4e0d9596a5afc1cd6c,HIL,Sensor,fault_detection,False,0,,critical
rfly_a75f2e3b32daa6ec81db,HIL,Sensor,fault_detection,False,0,,critical
rfly_2fdf3990586ef94af0b9,Real,Motor,fault_detection,False,0,,critical
rfly_2569b22896d8f73a9760,Real,Motor,fault_detection,False,0,,critical
rfly_2d0ac097b5bbaeb8cdab,Real,Motor,fault_detection,False,0,,critical
