case_id,domain,fault_family,cv_fold,split_group_id,pca_1,pca_2,tsne_1,tsne_2
HIL-NoFault/HIL-NoFault/velocity/TestCase_136_2219000135,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-11.037894777678066,-10.390152578675677,-52.017113,5.103951
HIL-NoFault/HIL-NoFault/velocity/TestCase_137_2219000136,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-11.030072396167728,-10.37964474260129,-51.693188,5.7751265
HIL-NoFault/HIL-NoFault/velocity/TestCase_138_2219000137,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-11.635811436402765,-8.924123588492451,-51.167614,7.1528873
HIL-NoFault/HIL-NoFault/velocity/TestCase_139_2219000138,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-11.855644028970676,-8.490882750950968,-50.898727,7.2383637
HIL-NoFault/HIL-NoFault/velocity/TestCase_140_2219000139,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.957500459721839,-6.480891928120334,-50.46099,8.247458
HIL-NoFault/HIL-NoFault/velocity/TestCase_141_2219000140,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.41753949986376,-8.036136258713565,-50.16829,7.917222
HIL-NoFault/HIL-NoFault/velocity/TestCase_142_2219000141,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.652492090403204,-7.684411234927162,-50.16047,7.8675547
HIL-NoFault/HIL-NoFault/velocity/TestCase_143_2219000142,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.150446255101247,-8.272777478984764,-50.07884,7.648854
HIL-NoFault/HIL-NoFault/velocity/TestCase_144_2219000143,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.232097739615103,-7.787534906159466,-50.17284,7.833294
HIL-NoFault/HIL-NoFault/velocity/TestCase_145_2219000144,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-12.047291656908289,-8.09973815803202,-50.14367,7.813343
HIL-NoFault/HIL-NoFault/velocity/TestCase_146_2219000145,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-11.970633417237753,-8.246727629043004,-50.106236,7.525599
HIL-NoFault/HIL-NoFault/velocity/TestCase_147_2219000146,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,4.813403277014594,-8.957470223424995,-13.752837,-52.67387
HIL-NoFault/HIL-NoFault/velocity/TestCase_148_2219000147,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,3.4571854028532067,-8.83875675765758,-13.282224,-52.977448
HIL-NoFault/HIL-NoFault/velocity/TestCase_149_2219000148,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.7076089675761346,-9.731692936656561,-20.052494,-56.278854
HIL-NoFault/HIL-NoFault/velocity/TestCase_150_2219000149,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.9357696530277466,-9.969483678527448,-20.043285,-55.934288
HIL-NoFault/HIL-NoFault/velocity/TestCase_151_2219000150,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.21394804546071944,-9.682546210341828,-20.171587,-56.930878
HIL-NoFault/HIL-NoFault/velocity/TestCase_152_2219000151,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.8912716082139294,-10.017332755329527,-20.29835,-56.004814
HIL-NoFault/HIL-NoFault/velocity/TestCase_153_2219000152,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.7632724929212875,-9.730487941572425,-19.952707,-55.978363
HIL-NoFault/HIL-NoFault/velocity/TestCase_154_2219000153,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.7946295560345926,-10.053177725050304,-20.224699,-56.385063
HIL-NoFault/HIL-NoFault/velocity/TestCase_155_2219000154,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.9342616512712418,-9.960583027608934,-20.121574,-55.957165
HIL-NoFault/HIL-NoFault/velocity/TestCase_156_2219000155,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,1.5472699632294389,-10.447153278961888,-20.385624,-56.067223
HIL-NoFault/HIL-NoFault/velocity/TestCase_157_2219000156,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,1.385144955867469,-10.027112654009166,-20.114328,-55.5536
HIL-NoFault/HIL-NoFault/velocity/TestCase_158_2219000157,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,0.917161388620483,-9.963101921230367,-20.291494,-56.451485
HIL-NoFault/HIL-NoFault/velocity/TestCase_159_2219000158,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,1.2823660445629217,-10.133550436708635,-20.234585,-55.257957
HIL-NoFault/HIL-NoFault/velocity/TestCase_160_2219000159,HIL,NoFault,0,simulation_scenario:HIL-NoFault/HIL-NoFault/velocity,-8.804900507771329,9.116847179004846,-19.144468,9.376039
HIL-NoFault/HIL-NoFault/waypoint/TestCase_41_2119000040,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,0.8192778944529586,-7.676772101151915,38.716896,-6.871056
HIL-NoFault/HIL-NoFault/waypoint/TestCase_42_2119000041,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,0.7976914174434853,-7.760970562246877,38.47665,-6.703395
HIL-NoFault/HIL-NoFault/waypoint/TestCase_43_2119000042,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,1.239774438942323,-8.006688552117062,38.88473,-6.573304
HIL-NoFault/HIL-NoFault/waypoint/TestCase_44_2119000043,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,0.12263068773104546,-7.979240344281399,38.41461,-6.9002213
HIL-NoFault/HIL-NoFault/waypoint/TestCase_45_2119000044,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,0.3173217119236553,-8.203665912850164,38.625885,-6.601733
HIL-NoFault/HIL-NoFault/waypoint/TestCase_46_2119000045,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,0.8257648178072454,-6.972514434730109,38.96926,-6.4998384
HIL-NoFault/HIL-NoFault/waypoint/TestCase_47_2119000046,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.5467629289538998,-6.064820717750249,46.919918,-10.861354
HIL-NoFault/HIL-NoFault/waypoint/TestCase_48_2119000047,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.6323020264099313,-5.451392203275681,49.394287,-8.611921
HIL-NoFault/HIL-NoFault/waypoint/TestCase_49_2119000048,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.817850290074753,-5.311200853960672,49.404465,-8.620847
HIL-NoFault/HIL-NoFault/waypoint/TestCase_50_2119000049,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.117203759677802,-5.312510711510447,50.47584,-8.962414
HIL-NoFault/HIL-NoFault/waypoint/TestCase_51_2119000050,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.54706557080349,-4.653410078012106,50.730923,-8.917145
HIL-NoFault/HIL-NoFault/waypoint/TestCase_52_2119000051,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.764220228578611,-4.466549495725551,51.075794,-8.676568
HIL-NoFault/HIL-NoFault/waypoint/TestCase_53_2119000052,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,2.9263497304237753,-4.072983185012963,58.471043,-2.990161
HIL-NoFault/HIL-NoFault/waypoint/TestCase_54_2119000053,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.2102194680914167,-4.401115805320895,49.432796,-7.8842983
HIL-NoFault/HIL-NoFault/waypoint/TestCase_55_2119000054,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,1.4364487535552057,-5.830255044633409,39.35618,-5.103175
HIL-NoFault/HIL-NoFault/waypoint/TestCase_56_2119000055,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,1.1423871606173412,-5.904703207626876,39.35285,-5.0592985
HIL-NoFault/HIL-NoFault/waypoint/TestCase_57_2119000056,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.493095727170109,-4.778421172321803,50.488888,-9.094333
HIL-NoFault/HIL-NoFault/waypoint/TestCase_58_2119000057,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,1.5949465397354137,-5.8026680273080995,39.349354,-5.1442356
HIL-NoFault/HIL-NoFault/waypoint/TestCase_59_2119000058,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,6.6984831473333895,-4.227245942664262,52.506466,-9.780145
HIL-NoFault/HIL-NoFault/waypoint/TestCase_60_2119000059,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,6.0585183617824665,-3.8588407481649063,52.604687,-9.822831
HIL-NoFault/HIL-NoFault/waypoint/TestCase_61_2119000060,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,2.9415487364715442,-5.714231156414781,47.321667,-11.9327345
HIL-NoFault/HIL-NoFault/waypoint/TestCase_62_2119000061,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,9.532637945506185,-3.7934022593300445,54.399223,-9.525174
HIL-NoFault/HIL-NoFault/waypoint/TestCase_63_2119000062,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,2.6194900416419085,-4.45961075501547,49.453587,-7.100053
HIL-NoFault/HIL-NoFault/waypoint/TestCase_64_2119000063,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.2888474699036827,-4.330196035028402,49.589466,-7.074524
HIL-NoFault/HIL-NoFault/waypoint/TestCase_65_2119000064,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,10.380795832593812,-1.7757878315810078,54.511658,-9.586669
HIL-NoFault/HIL-NoFault/waypoint/TestCase_66_2119000065,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.73127115780857,-0.3027159971922462,58.28717,-0.97128636
HIL-NoFault/HIL-NoFault/waypoint/TestCase_67_2119000066,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.6506204173138017,-2.304908664040708,58.761646,-1.5177448
HIL-NoFault/HIL-NoFault/waypoint/TestCase_68_2119000067,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.639761229947025,0.38840092074050236,58.37692,-0.82266676
HIL-NoFault/HIL-NoFault/waypoint/TestCase_69_2119000068,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.332618874389403,-0.6926188291572233,58.459126,-1.1151904
HIL-NoFault/HIL-NoFault/waypoint/TestCase_70_2119000069,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.5963534805285615,-0.8573962230665755,58.448063,-1.2635094
HIL-NoFault/HIL-NoFault/waypoint/TestCase_71_2119000070,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.5391590404362585,-0.4560630412754838,58.462715,-1.0263803
HIL-NoFault/HIL-NoFault/waypoint/TestCase_72_2119000071,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.728305837549283,-1.2642542084260944,58.52729,-1.1846379
HIL-NoFault/HIL-NoFault/waypoint/TestCase_73_2119000072,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.3313636404405833,-0.4348163487115322,58.31455,-1.2343502
HIL-NoFault/HIL-NoFault/waypoint/TestCase_74_2119000073,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,2.390772407974449,-2.3138652854062816,58.81167,-2.4947019
HIL-NoFault/HIL-NoFault/waypoint/TestCase_75_2119000074,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.032139478359346,-1.3444281882410483,58.46417,-1.2609501
HIL-NoFault/HIL-NoFault/waypoint/TestCase_76_2119000075,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,6.486369710639647,2.1579856513899944,-6.8713818,44.671852
HIL-NoFault/HIL-NoFault/waypoint/TestCase_77_2119000076,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.2061784484041933,-2.570104132551721,58.75005,-2.3379896
HIL-NoFault/HIL-NoFault/waypoint/TestCase_78_2119000077,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.567000679426605,-2.6431412357562167,58.868027,-1.8691268
HIL-NoFault/HIL-NoFault/waypoint/TestCase_79_2119000078,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,4.082628747745005,-0.4982339808833194,58.345654,-1.0867145
HIL-NoFault/HIL-NoFault/waypoint/TestCase_80_2119000079,HIL,NoFault,1,simulation_scenario:HIL-NoFault/HIL-NoFault/waypoint,3.6810387469951533,-2.0218158653607388,58.718086,-1.4157772
HIL-Sensors/acce-gyro/TestCase_100_2403000099,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.703017981622781,-11.81525263296754,-41.1299,-38.63049
HIL-Sensors/acce-gyro/TestCase_101_2403000100,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.821232896632849,-11.772016857640011,-41.05845,-38.57112
HIL-Sensors/acce-gyro/TestCase_102_2403000101,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-6.6022105185069675,-12.505139600754246,-41.193787,-37.06396
HIL-Sensors/acce-gyro/TestCase_103_2403000102,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.4968336578941805,-12.110017592119707,-41.13263,-38.332638
HIL-Sensors/acce-gyro/TestCase_104_2403000103,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-6.368849098751391,-12.293240018460768,-41.207363,-37.219513
HIL-Sensors/acce-gyro/TestCase_105_2403000104,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.993223409130354,-12.260986332371415,-41.40315,-38.24424
HIL-Sensors/acce-gyro/TestCase_106_2403000105,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.43552295573183,-12.681760618939359,-40.63323,-38.135864
HIL-Sensors/acce-gyro/TestCase_107_2403000106,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.642850273023281,-11.979613396895498,-41.515408,-40.009434
HIL-Sensors/acce-gyro/TestCase_108_2403000107,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.702797779246895,-11.831819700934705,-41.732697,-40.033497
HIL-Sensors/acce-gyro/TestCase_109_2403000108,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.162823865035238,-12.030070699290379,-41.626644,-39.999935
HIL-Sensors/acce-gyro/TestCase_110_2403000109,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.6305156950379365,-12.026810273777532,-41.648693,-40.006077
HIL-Sensors/acce-gyro/TestCase_111_2403000110,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.147772147287668,-11.322204549185315,-41.88343,-40.062237
HIL-Sensors/acce-gyro/TestCase_135_2403000134,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-5.12396853564369,-10.291008009217034,-41.399006,-40.331036
HIL-Sensors/acce-gyro/TestCase_136_2403000135,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-2.7089143339282318,-10.566161912103002,-38.998505,-39.286392
HIL-Sensors/acce-gyro/TestCase_97_2403000096,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.907166233372768,-11.407790042126235,-40.92528,-37.875435
HIL-Sensors/acce-gyro/TestCase_98_2403000097,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.619135804278226,-12.154638054641843,-41.19561,-38.61707
HIL-Sensors/acce-gyro/TestCase_99_2403000098,HIL,Sensor,1,simulation_scenario:HIL-Sensors/acce-gyro,-4.999405202583601,-11.684827406997922,-40.955147,-37.93473
HIL-Sensors/acce-mag/TestCase_100_2405000099,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.916647133112847,-12.422683951749192,-40.86703,-38.386467
HIL-Sensors/acce-mag/TestCase_101_2405000100,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.294406621113871,-11.714254568870139,-40.64382,-38.721912
HIL-Sensors/acce-mag/TestCase_102_2405000101,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,1.6035907255246453,-7.901429935530105,39.51483,-6.7638245
HIL-Sensors/acce-mag/TestCase_103_2405000102,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.3734806208086456,-8.218766535147173,40.057343,-6.6517243
HIL-Sensors/acce-mag/TestCase_104_2405000103,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,1.6986307136067404,-8.29099625187342,39.79132,-6.606021
HIL-Sensors/acce-mag/TestCase_105_2405000104,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.062231642730829,-7.882443470112072,39.688187,-6.744012
HIL-Sensors/acce-mag/TestCase_106_2405000105,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.230348300942178,-8.57530756457151,39.92642,-6.6003284
HIL-Sensors/acce-mag/TestCase_107_2405000106,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.312559645225803,-7.068512777581259,49.263496,-18.244751
HIL-Sensors/acce-mag/TestCase_108_2405000107,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.3718599018030373,-7.049095838542131,49.314728,-18.451532
HIL-Sensors/acce-mag/TestCase_109_2405000108,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.787892886877113,-7.34752254014024,46.619537,-20.386192
HIL-Sensors/acce-mag/TestCase_110_2405000109,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,2.4645145362269223,-7.564760874204017,52.182224,-21.024162
HIL-Sensors/acce-mag/TestCase_111_2405000110,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,1.925995288852595,-6.842801962784268,52.282448,-21.13249
HIL-Sensors/acce-mag/TestCase_135_2405000134,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.704799527264243,-11.572273576529966,-40.99208,-40.053524
HIL-Sensors/acce-mag/TestCase_136_2405000135,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.883727478351584,-11.410657613350478,-41.10741,-38.632008
HIL-Sensors/acce-mag/TestCase_97_2405000096,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.933414789142209,-11.353181102361795,-40.628254,-38.59474
HIL-Sensors/acce-mag/TestCase_98_2405000097,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-4.258656545648883,-11.565885680741985,-40.89643,-38.81722
HIL-Sensors/acce-mag/TestCase_99_2405000098,HIL,Sensor,3,simulation_scenario:HIL-Sensors/acce-mag,-5.600495428618375,-11.604229693616809,-41.457645,-38.247597
HIL-Sensors/circling-acce/TestCase_131_2302000130,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.679869149126478,7.647718851553128,-40.967354,43.16484
HIL-Sensors/circling-acce/TestCase_132_2302000131,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.990318462037358,12.754489501474358,-24.53243,35.412846
HIL-Sensors/circling-acce/TestCase_55_2302000054,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-12.182669657836861,8.322494064970575,-25.29945,35.44843
HIL-Sensors/circling-acce/TestCase_56_2302000055,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-7.970083564195437,6.370742120330448,-34.759098,45.93852
HIL-Sensors/circling-acce/TestCase_57_2302000056,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-12.813313155145984,10.177278223545303,-45.003323,45.789364
HIL-Sensors/circling-acce/TestCase_58_2302000057,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.022991618038244,7.583953607375015,-25.409693,35.45978
HIL-Sensors/circling-acce/TestCase_59_2302000058,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-7.476839522821316,5.301496735537501,-38.44385,42.35025
HIL-Sensors/circling-acce/TestCase_60_2302000059,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.19199888838228,9.694894491801529,-44.995495,45.79557
HIL-Sensors/circling-acce/TestCase_61_2302000060,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.66311257988804,7.8348560332882045,-25.367596,35.455788
HIL-Sensors/circling-acce/TestCase_62_2302000061,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-8.405641294698647,6.422174862573753,-34.767365,45.957085
HIL-Sensors/circling-acce/TestCase_63_2302000062,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-12.153845145187834,9.694025471170301,-44.98769,45.802372
HIL-Sensors/circling-acce/TestCase_64_2302000063,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.277151788535786,9.155519837415108,-25.28442,35.455112
HIL-Sensors/circling-acce/TestCase_65_2302000064,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-5.718276674417593,2.5881043702224673,-35.237595,43.185608
HIL-Sensors/circling-acce/TestCase_66_2302000065,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.14977067299159,6.863396005245296,-45.110645,45.697197
HIL-Sensors/circling-acce/TestCase_67_2302000066,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-13.124542005060711,8.71514455366533,-25.392916,35.43775
HIL-Sensors/circling-acce/TestCase_68_2302000067,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,6.602435824724842,4.941819683478524,-7.5403457,45.813652
HIL-Sensors/circling-acce/TestCase_69_2302000068,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.730103695213241,7.036879834424871,-45.08537,45.72049
HIL-Sensors/circling-acce/TestCase_70_2302000069,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.926998539797061,7.940486787793217,-25.184027,35.458824
HIL-Sensors/circling-acce/TestCase_71_2302000070,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-8.109625645442183,3.4653788919585544,-38.970173,38.974697
HIL-Sensors/circling-acce/TestCase_72_2302000071,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.704984887638851,6.294802115786105,-45.079945,45.72773
HIL-Sensors/circling-acce/TestCase_73_2302000072,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-11.767023504036942,10.74860407183355,-24.965063,35.427982
HIL-Sensors/circling-acce/TestCase_74_2302000073,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-7.121895483668788,4.845529722285471,-39.257256,43.78793
HIL-Sensors/circling-acce/TestCase_75_2302000074,HIL,Sensor,0,simulation_scenario:HIL-Sensors/circling-acce,-9.606353469373381,6.372863479687714,-45.125572,45.682056
