platform_metadata,fault_id,fault_parameter,fault_severity,planned_fault_start_s,planned_fault_end_s,case_id,canonical_case_id,source_archive,dataset_version,domain,representation,platform,flight_status,fault_family,fault_subtype,system_fault,environment_condition,evaluation_role,fault_start_s,fault_end_s,duration_s,truth_source,ulog_sha256,testinfo_sha256,duplicate_group,quality_status,split_group_id,split,cv_fold,object_name,parsed_path,ulog_bytes
unknown,[123546.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_272_2416000271,rfly_2f5f19957a903382baca,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,2f5f19957a903382baca6c37dee71d4be3e2d2df25a38e94ba682060f2efb00b,05087e806b6e7a37650db461ad1ed5f8c1271ba08f942b5f2ec7ce3817c50a9e,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_272_2416000271/Log/log_134_2023-8-7-07-28-20.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10760368
unknown,[123546.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_273_2416000272,rfly_834e9e868bba7bb01649,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,834e9e868bba7bb01649822678bc6621c84bcf6e5bd157a5e155afe439cd5c5d,20b960efe099dc8741de17c05ab8e2e428d443cfffe4dd7b8829b2b0aaa2780d,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_273_2416000272/Log/log_135_2023-8-7-07-30-36.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10368071
unknown,[123546.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_274_2416000273,rfly_79ea442b06900d0ef2b4,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,79ea442b06900d0ef2b484b9184964bedc75dacfb737d555c771d2ba5ee0a69c,3d2c923810f8650e0d88fd39303e1453c0c42656d841096e1e3ca6112389783f,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_274_2416000273/Log/log_136_2023-8-7-07-32-48.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10465853
unknown,[123546.],[0.8],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_275_2416000274,rfly_776c7133f239de6d53c3,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,776c7133f239de6d53c3e5a7b90d684f2ab3295a0f0752925cee52dc599cb453,987fe49e0ce9b5b433cc03a1caebe1518ed5d242950e9aece68e1fbdb698987b,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_275_2416000274/Log/log_137_2023-8-7-07-35-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10679660
unknown,[123546.],[0.9],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_276_2416000275,rfly_9ee1fb8a12e5981a7d34,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,9ee1fb8a12e5981a7d3432d99f581a43a9c4a8f4660f128fa12dd4672ba0e70c,64a9800f2291b1e7f176a71856dc96509e2137dac7f20214e54369aa516534ad,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_276_2416000275/Log/log_138_2023-8-7-07-37-20.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10490276
unknown,[123546.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_277_2416000276,rfly_a24c8be809508ce491bc,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,a24c8be809508ce491bc3a43068f87f11bf69599cbabc60ceba7a1cb3a61812a,f1b8783079c91307058bec43d184a6d7a6e070e01c302d7117359558d28ae165,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_277_2416000276/Log/log_139_2023-8-7-07-39-34.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10708537
unknown,[123546.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_278_2416000277,rfly_bd2107f989d22a28724a,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,bd2107f989d22a28724a561807fc5eb1e3de5d0e675c95ffc0c1f8eda16c04e4,c352dd3f602d91b11d0baca7023504c95c39f0609c29fd27435e2fe082424c15,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_278_2416000277/Log/log_140_2023-8-7-07-41-48.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10638784
unknown,[123546.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_279_2416000278,rfly_bf8a06ceb6a247b6d74e,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,bf8a06ceb6a247b6d74e87c834331a2d23771c48cbbcd343de7ed4f6b5327bdc,66a034f8ef9ce98f461e9cff196dfbc12a7509a8f7f910d8dbd543513956bc4c,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_279_2416000278/Log/log_141_2023-8-7-07-44-04.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10857377
unknown,[123546.],[0.8],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_280_2416000279,rfly_1845addb244d7f909fcc,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,1845addb244d7f909fcc5d6f349ec532575a10a201876414d141ff6a6b8e466f,b6c409419838fb04c79c7d954817a22012d5c71428adb38a409a9a05d4b1b005,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_280_2416000279/Log/log_142_2023-8-7-07-46-20.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10676265
unknown,[123546.],[0.9],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_281_2416000280,rfly_4ea9787a5cb5eb6a56c1,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,4ea9787a5cb5eb6a56c19afa7a497a1b657cae135fb84aed9879ad4ca4857636,f3b436e544dfa7765e8719d6f64512f992102174eb413a5d274dc91e24c87fba,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_281_2416000280/Log/log_143_2023-8-7-07-48-34.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10617260
unknown,[123546.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_282_2416000281,rfly_d5db161c8c597aa1e654,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,d5db161c8c597aa1e6547e6a1e63fd439c70dd210e71d7e6c467ce43a9620ecf,6ade67952351f503c2f7a87f27f5c800177a3c1a73362c7b462678a4e2d72edd,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_282_2416000281/Log/log_144_2023-8-7-07-50-50.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10765511
unknown,[123546.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_283_2416000282,rfly_ca4f847b04de8ca921c0,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,ca4f847b04de8ca921c01079a5d3f9b298d277cd91672c5d01f1f1e045ef0aaa,44764db339a453f8ca92842878e12efd394db45cf5d37a5b573709049275d5b9,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_283_2416000282/Log/log_145_2023-8-7-07-53-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10820009
unknown,[123546.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_284_2416000283,rfly_eb8e7c35b96c456282ad,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,eb8e7c35b96c456282adf3e9fe46d29864115d1799c568c5179b38c44defe682,5f544df597cfd28f4f5290a4c9edccbb009359f181b15b49b00f107cc53c2dc2,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_284_2416000283/Log/log_146_2023-8-7-07-55-20.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10677560
unknown,[123547.],[0.8],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_342_2417000341,rfly_1abf1a479ab9a38b67e5,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,90.0,test_info,1abf1a479ab9a38b67e50d959290a99ab807000738711fc12e049a348178dba5,ae682406e0ed41f93c7031e8814b8c131096160eb86fb53b8a686cca3e15f9ae,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_342_2417000341/Log/log_42_2023-8-8-02-54-32.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10904474
unknown,[123547.],[0.9],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_343_2417000342,rfly_eaae03563c895bd12f4c,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,90.0,test_info,eaae03563c895bd12f4c12a6a01f5977df852c91793f395d880ce644f4eb1907,6e66a169556b766b5dad15746f4ecfdb26be2a9a639c4792e139aeaea46c144b,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_343_2417000342/Log/log_43_2023-8-8-02-56-48.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0002.parquet,10801326
unknown,[123547.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_344_2417000343,rfly_170467834d44497c8015,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,170467834d44497c80154806d20efadf6500f467931d1bc59befc873e1253f32,e5aa1db629764e938105154ed19dac2dee5cc8d9355552ee11b936551076b054,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_344_2417000343/Log/log_44_2023-8-8-02-59-06.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10775761
unknown,[123547.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_345_2417000344,rfly_66e81fc22df0f862881d,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,66e81fc22df0f862881daa966565998a2fbc2f2cad599f0c806b5cbe2b6a5cc7,ad79a23ab8b6f54ba0137daf2c54e09a0925eb3a7ee98afc4ea7f193d171ee30,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_345_2417000344/Log/log_45_2023-8-8-03-01-22.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10745212
unknown,[123547.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_346_2417000345,rfly_2d906c2bccaa41ffb670,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,2d906c2bccaa41ffb67044bcb3f329fbd5107d00d1f3518ffa8fe5c560db1e99,1f065b3e822ca8b41000b08d2b72f1a28d0023aa4102b8217c54d385d35285dc,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_346_2417000345/Log/log_46_2023-8-8-03-03-38.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10707461
unknown,[123547.],[0.8],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_347_2417000346,rfly_ffec9c849b3fa77986ff,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,ffec9c849b3fa77986ff6e602ebf5115bdcd4914ce820e90f340bf3222c3e66c,c96459472e81f95218564edd2f741e6a8d02ba7d2273ef8eb9dec787d7e10ed1,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_347_2417000346/Log/log_47_2023-8-8-03-05-54.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10496085
unknown,[123547.],[0.9],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_348_2417000347,rfly_2739cc8be21074db0f4a,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,90.0,test_info,2739cc8be21074db0f4a24d9555ad8192b8ec44dcc260c682b112f67a2b3fbd6,436930e7e67abd35a2d67c4952820048c65ab435f88da6f263a08ca050f697f5,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_348_2417000347/Log/log_48_2023-8-8-03-08-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10737733
unknown,[123547.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_349_2417000348,rfly_08d5ba2737af1623f274,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,89.0,test_info,08d5ba2737af1623f2742f5b8024dfafb45b27d73d0aae37e3e0c550fb318841,358afc08b7ee68736785103ac05656e33db6176c8afcc0ff8feb87e92c33c641,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_349_2417000348/Log/log_49_2023-8-8-03-10-26.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10634158
unknown,[123547.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_350_2417000349,rfly_162df5e1d8dec6962200,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,162df5e1d8dec69622007a77d293afee6d1003661798e43886fcb3b345adbc76,21fb8c9ea2ae54552f93df90151653d466b5633144cb2d295b683a1b6765772c,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_350_2417000349/Log/log_50_2023-8-8-03-12-42.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10412096
unknown,[123547.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_351_2417000350,rfly_54b8356933c224025b5d,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,54b8356933c224025b5d9cc1f9502a2668ec741b070e601496a70c86526c8e24,d33360de50e13acd15b7d6fa9298d4de3ec254fcdcb1a71af044ca1ec9397333,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_351_2417000350/Log/log_51_2023-8-8-03-14-58.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10472998
unknown,[123547.],[0.8],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_352_2417000351,rfly_5b10b1eb8eeeb568a13b,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,5b10b1eb8eeeb568a13bab1c53cebc6fdd50d42c292a51ecfad81a42362aceaf,baa82d8b759679036e8c697487d1ab1e354f599a915a0e383903d214201096a7,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_352_2417000351/Log/log_52_2023-8-8-03-17-14.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10554029
unknown,[123547.],[0.9],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_353_2417000352,rfly_7999a1798da1664b58dd,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,7999a1798da1664b58ddbb45c5d5a5f52bbce38d77105c7cb977ea0bce1c2dff,b701e3939d5ddf2ebcd39802883fdd27e9cc311019104e804f8c15938950b27e,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_353_2417000352/Log/log_53_2023-8-8-03-19-30.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10599003
unknown,[123547.],[1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_354_2417000353,rfly_7bdaf753d888648cf08a,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,7bdaf753d888648cf08af1c8cc1742f08c4c6b8d9c57c0450f5a5f2ba6ce54f2,e45fbc36232c53212fae2ab3b8e848baef3341f54e39313f8504b50f49d3e1c7,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_354_2417000353/Log/log_54_2023-8-8-03-21-46.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10312113
unknown,[123547.],[1.1],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_355_2417000354,rfly_f7e2039c95d82cd17c2b,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,88.0,test_info,f7e2039c95d82cd17c2b8546828082f620cb286eee086b254ced746c2a764618,4b76805cd1ca38ef531587e80637c2401bebcb2b3015066daca2dfe5eca9d784,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_355_2417000354/Log/log_55_2023-8-8-03-24-02.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10519417
unknown,[123547.],[1.2],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_356_2417000355,rfly_fc174c05062fedbda80d,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,fc174c05062fedbda80d419886b8d2e36f62cfe10a6769732ad6d77f698d9705,2c8b7fc7d89e5bb3c66af9b78386ff5b6d65106966abb09045ef052c51f05a7f,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_356_2417000355/Log/log_56_2023-8-8-03-26-16.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10459030
unknown,[123548.],[0.8 1. ],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_414_2418000413,rfly_cc48c1cfba9e1344dc0f,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,86.0,test_info,cc48c1cfba9e1344dc0fdc2a00c754ff8186f477a55eaec7ede98f884a49b020,93431e64b504a8b1dccddc3fcd290de90bb4469e14a0144c25e9190488cc1723,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_414_2418000413/Log/log_114_2023-8-8-05-46-44.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10583679
unknown,[123548.],[0.9 1. ],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_415_2418000414,rfly_d841859d61bde6463d99,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,86.0,test_info,d841859d61bde6463d99adf22711476379d15047761de329990fc26cde4cc991,49c7a4e1c691a71292af0d7fd2918c65d552ebc02a6a44f579d478f536342e11,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_415_2418000414/Log/log_115_2023-8-8-05-48-58.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10461184
unknown,[123548.],[1. 1.],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_416_2418000415,rfly_071c7bc4e8e56d2d5f8a,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,87.0,test_info,071c7bc4e8e56d2d5f8a622a903bbc81d54940a019a81c44d8d7a1913c32fe0f,76e4bcf651c6c20b90cbf2150e4bec8ea5336bb7f3412bdeae587d92b8e445f3,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_416_2418000415/Log/log_116_2023-8-8-05-51-12.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0003.parquet,10642755
unknown,[123548.],[1.1 1. ],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_417_2418000416,rfly_63be483faa7496a37b76,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,86.0,test_info,63be483faa7496a37b764025efd1f082cdde658148a31816deadddbb7b36ce21,2280c9a62c2b0d8218f5339d5fc9383aa5a16ff81ae3c50bd79be816d08c3dbf,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_417_2418000416/Log/log_117_2023-8-8-05-53-26.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0004.parquet,10489897
unknown,[123548.],[1.2 1. ],unknown,24.0,69.0,HIL-Wind/acce-wind/TestCase_418_2418000417,rfly_e24e69a1ad095f7d5e0e,xianglile/rflymad,kaggle_snapshot_2026-07-20,HIL,ULog+TestInfo,unknown,normal_or_environment,Environment,Accelerometer,False,Wind,environment_robustness,24.0,69.0,86.0,test_info,e24e69a1ad095f7d5e0e985a734438996e64e4b1f15301bf3ed34ce6a7afe3c3,a18ed55a0f3403aea611a01e0a28624ebfe92aeb1fe12067c4c3c25815022c52,,ok,simulation_scenario:HIL-Wind/acce-wind,development,3,HIL-Wind/acce-wind/TestCase_418_2418000417/Log/log_118_2023-8-8-05-55-40.ulg,C:/Users/PC_5812_YD26/Desktop/GitHub/AnomalyDetection/artifacts/rfly_full/parsed_batches/HIL-Wind/batch_0004.parquet,10480060
