case_id,domain,fault_family,fault_subtype,evaluation_role,detected,alarm_events
HIL-Sensors/circling-mag/TestCase_76_2305000075,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/circling-mag/TestCase_77_2305000076,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/circling-mag/TestCase_78_2305000077,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/circling-mag/TestCase_79_2305000078,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/circling-mag/TestCase_80_2305000079,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/circling-mag/TestCase_81_2305000080,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_112_2506000111,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_113_2506000112,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_114_2506000113,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_115_2506000114,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_116_2506000115,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_117_2506000116,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_118_2506000117,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_119_2506000118,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_120_2506000119,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_121_2506000120,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_122_2506000121,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_123_2506000122,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_124_2506000123,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_125_2506000124,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_126_2506000125,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_137_2506000136,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-GPS/TestCase_138_2506000137,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_112_2502000111,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_113_2502000112,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_114_2502000113,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_115_2502000114,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_116_2502000115,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_117_2502000116,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_118_2502000117,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_119_2502000118,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_120_2502000119,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_121_2502000120,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_122_2502000121,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_123_2502000122,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_124_2502000123,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_125_2502000124,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_126_2502000125,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_137_2202000136,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-acce/TestCase_138_2202000137,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_112_2504000111,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_113_2504000112,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_114_2504000113,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_115_2504000114,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_116_2504000115,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_117_2504000116,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_118_2504000117,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_119_2504000118,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_120_2504000119,HIL,Sensor,Barometer,fault_detection,True,1
HIL-Sensors/dece-baro/TestCase_121_2504000120,HIL,Sensor,Barometer,fault_detection,True,1
HIL-Sensors/dece-baro/TestCase_122_2504000121,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_123_2504000122,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_124_2504000123,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_125_2504000124,HIL,Sensor,Barometer,fault_detection,True,1
HIL-Sensors/dece-baro/TestCase_126_2504000125,HIL,Sensor,Barometer,fault_detection,True,1
HIL-Sensors/dece-baro/TestCase_137_2504000136,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-baro/TestCase_138_2504000137,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_112_2503000111,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_113_2503000112,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_114_2503000113,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_115_2503000114,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_116_2503000115,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_117_2503000116,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_118_2503000117,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_119_2503000118,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_120_2503000119,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_121_2503000120,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_122_2503000121,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_123_2503000122,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_124_2503000123,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_125_2503000124,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_126_2503000125,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_137_2503000136,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-gyro/TestCase_138_2502000137,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_112_2505000111,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_113_2505000112,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_114_2505000113,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_115_2505000114,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_116_2505000115,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_117_2505000116,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_118_2505000117,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_119_2505000118,HIL,Sensor,Unknown,fault_detection,False,1
HIL-Sensors/dece-mag/TestCase_120_2505000119,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_121_2505000120,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_122_2505000121,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_123_2505000122,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_124_2505000123,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_125_2505000124,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_126_2505000125,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_137_2505000136,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/dece-mag/TestCase_138_2505000137,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_10_2006000009,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_11_2006000010,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_127_2006000126,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_128_2006000127,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_12_2006000011,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_13_2006000012,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_14_2006000013,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_15_2006000014,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_16_2006000015,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_17_2006000016,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_18_2006000017,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_19_2006000018,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_1_2006000000,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_20_2006000019,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_21_2006000020,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_22_2006000021,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_23_2006000022,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_24_2006000023,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_25_2006000024,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_26_2006000025,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_27_2006000026,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_2_2006000001,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_3_2006000002,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_4_2006000003,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_5_2006000004,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_6_2006000005,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_7_2006000006,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_8_2006000007,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-GPS/TestCase_9_2006000008,HIL,Sensor,GPS,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_10_2002000009,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_11_2002000010,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_127_2502000126,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_128_2502000127,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_12_2002000011,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_13_2002000012,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_14_2002000013,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_15_2002000014,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_16_2002000015,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_17_2002000016,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_18_2002000017,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_19_2002000018,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_1_2002000000,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_20_2002000019,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_21_2002000020,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_22_2002000021,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_23_2002000022,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_24_2002000023,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_25_2002000024,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_26_2002000025,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_27_2002000026,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_2_2002000001,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_3_2002000002,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_4_2002000003,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_5_2002000004,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_6_2002000005,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_7_2002000006,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_8_2002000007,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-acce/TestCase_9_2002000008,HIL,Sensor,Accelerometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_10_2004000009,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_11_2004000010,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_127_2004000126,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_128_2004000127,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_12_2004000011,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_13_2004000012,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_14_2004000013,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_15_2004000014,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_16_2004000015,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_17_2004000016,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_18_2004000017,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_19_2004000018,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_1_2004000000,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_20_2004000019,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_21_2004000020,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_22_2004000021,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_23_2004000022,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_24_2004000023,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_25_2004000024,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_26_2004000025,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_27_2004000026,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_2_2004000001,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_3_2004000002,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_4_2004000003,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_5_2004000004,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_6_2004000005,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_7_2004000006,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_8_2004000007,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-baro/TestCase_9_2004000008,HIL,Sensor,Barometer,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_10_2003000009,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_11_2003000010,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_127_2003000126,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_128_2003000127,HIL,Sensor,Gyroscope,fault_detection,True,1
HIL-Sensors/hover-gyro/TestCase_12_2003000011,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_13_2003000012,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_14_2003000013,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_15_2003000014,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_16_2003000015,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_17_2003000016,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_18_2003000017,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_19_2003000018,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_1_2003000000,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_20_2003000019,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_21_2003000020,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_22_2003000021,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_23_2003000022,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_24_2003000023,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_25_2003000024,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_26_2003000025,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_27_2003000026,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_2_2003000001,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_3_2003000002,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_4_2003000003,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_5_2003000004,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_6_2003000005,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_7_2003000006,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_8_2003000007,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-gyro/TestCase_9_2003000008,HIL,Sensor,Gyroscope,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_10_2005000009,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_11_2005000010,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_127_2005000126,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_128_2005000127,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_12_2005000011,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_13_2005000012,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_14_2005000013,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_15_2005000014,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_16_2005000015,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_17_2005000016,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_18_2005000017,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_19_2005000018,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_1_2005000000,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_20_2005000019,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_21_2005000020,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_22_2005000021,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_23_2005000022,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_24_2005000023,HIL,Sensor,Unknown,fault_detection,False,0
HIL-Sensors/hover-mag/TestCase_25_2005000024,HIL,Sensor,Unknown,fault_detection,False,0
